ID	ZT00	ZT06	ZT12	ZT18
FBgn0027865	9.335	9.301	10.651	6.7
FBgn0027866	17.976	15.756	18.271	17.236
FBgn0027873	3.999	6.155	5.496	5.055
FBgn0027885	21.115	21.998	23.944	20.377
FBgn0027889	2.411	3.676	3.448	2.848
FBgn0027903	1.79	2.406	2.238	1.566
FBgn0027929	55.495	50.747	38.674	34.043
FBgn0027929	50.694	33.997	38.725	55.468
FBgn0027932	103.445	60.213	97.379	100.268
FBgn0027948	9.667	10.371	7.786	9.591
FBgn0027948	9.683	7.813	9.649	10.442
FBgn0027951	9.831	8.842	8.887	9.542
FBgn0028325	168.328	180.738	199.167	149.816
FBgn0028331	20.838	20.598	18.647	18.504
FBgn0028336	155.415	181.058	167.219	200.941
FBgn0028341	8.395	9.941	10.268	14.268
FBgn0028341	15.404	9.093	11.114	10.855
FBgn0028341	15.633	12.531	14.387	21.263
FBgn0028341	14.261	13.122	19.638	11.514
FBgn0028342	299.553	238.311	280.703	313.186
FBgn0028342	170.143	216.032	225.54	201.461
FBgn0028343	7.82	11.331	7.201	8.104
FBgn0028369	2.588	3.345	3.229	2.204
FBgn0028369	3.232	2.646	2.228	3.364
FBgn0028370	0.039	0.321	0.22	0.488
FBgn0028371	3.044	7.654	2.686	2.035
FBgn0028371	1.384	5.29	1.683	1.457
FBgn0028371	2.593	2.929	1.974	7.409
FBgn0028371	1.438	2.553	5.176	2.215
FBgn0028372	3.095	3.499	4.21	6.872
FBgn0028372	4.207	3.575	8.594	4.904
FBgn0028377	12.632	5.357	5.13	6.756
FBgn0028379	2.239	1.762	12.957	4.113
FBgn0028380	9.654	9.621	8.902	8.877
FBgn0028381	0.457	0.896	11.636	0.631
FBgn0028382	10.097	14.128	13.327	10.99
FBgn0028387	2.698	3.264	2.666	2.921
FBgn0028387	2.388	1.931	2.777	2.042
FBgn0028394	2.778	9.871	2.637	4.858
FBgn0028394	10.403	2.856	5.197	2.679
FBgn0028394	8.098	4.154	13.961	3.431
FBgn0028396	1820.131	124.584	133.8	141.412
FBgn0028397	2.706	3.64	3.607	3.646
FBgn0028397	3.507	3.494	2.617	3.525
FBgn0028399	90.451	130.521	99.823	109.46
FBgn0028399	90.532	130.567	99.737	109.384
FBgn0028399	130.758	109.46	99.877	90.529
FBgn0028399	90.244	99.781	130.68	109
FBgn0028399	99.341	129.699	108.684	89.957
FBgn0028400	1.266	0.886	1.265	1.356
FBgn0028402	8.79	8.865	8.803	6.815
FBgn0028406	7.994	8.863	6.561	7.279
FBgn0028407	0.265	1.391	0.349	0.522
FBgn0028408	0.192	0.321	0.208	0.505
FBgn0028408	0.187	0.319	0.217	0.442
FBgn0028411	17.415	16.132	21.354	18.448
FBgn0028412	1.885	15.189	3.368	1.337
FBgn0028412	1.83	15.629	1.343	3.443
FBgn0028415	0.177	0.276	0.367	0.189
FBgn0028415	0.189	0.275	0.177	0.366
FBgn0028416	0.276	0.367	0.177	0.189
FBgn0028416	0.189	0.275	0.366	0.177
FBgn0028418	3.451	1.792	7.013	3.011
FBgn0028421	7.028	7.559	6.916	7.352
FBgn0028421	6.569	6.184	6.32	6.881
FBgn0028421	7.188	6.601	6.492	6.812
FBgn0028424	73.585	84.994	61.46	57.843
FBgn0028425	11.654	9.338	10.382	12.862
FBgn0028425	9.992	11.296	8.992	12.399
FBgn0028430	7.877	8.477	8.539	11.581
FBgn0028468	10.775	8.628	10.803	11.363
FBgn0028475	17.192	17.366	18.269	13.669
FBgn0028476	7.392	8.336	23.163	9.94
FBgn0028476	7.273	9.835	22.968	8.226
FBgn0028481	0.368	0.189	0.503	0.285
FBgn0028484	8.887	8.917	10.115	8.253
FBgn0028487	10.47	11.971	10.179	11.148
FBgn0028487	12.001	12.367	14.049	13.179
FBgn0028487	12.876	14.884	14.164	13.086
FBgn0028487	11.993	14.039	12.359	13.17
FBgn0028487	11.691	13.527	11.428	12.634
FBgn0028491	18.515	7.858	8.163	11.933
FBgn0028491	3.374	3.921	6.008	8.526
FBgn0028494	21.745	19.591	23.213	31.701
FBgn0028494	24.458	23.502	34.233	21.075
FBgn0028494	15.997	25.418	18.59	17.516
FBgn0028496	2.033	2.295	3.015	2.142
FBgn0028496	2.075	2.181	2.768	1.946
FBgn0028496	1.978	2.799	2.206	2.088
FBgn0028497	10.633	11.887	10.998	11.066
FBgn0028497	9.851	9.46	10.661	9.815
FBgn0028499	2.821	2.478	1.64	2.614
FBgn0028499	2.509	2.698	1.65	2.855
FBgn0028500	9.452	12.141	10.715	9.82
FBgn0028507	12.151	11.89	10.207	12.144
FBgn0028507	11.586	9.667	11.294	11.053
FBgn0028509	6.38	8.064	9.959	11.919
FBgn0028513	4.502	2.148	14.895	1.956
FBgn0028515	52.351	46.642	41.886	49.641
FBgn0028518	0.191	1.987	0.217	0.092
FBgn0028519	1.253	1.213	1.057	1.826
FBgn0028523	19.8	20.94	18.286	32.207
FBgn0028525	1.741	1.662	1.685	2.2
FBgn0028526	630.29	654.222	957.527	485.89
FBgn0028527	11.119	2.994	3.717	4.987
FBgn0028527	5.43	12.286	3.844	3.018
FBgn0028527	2.724	9.559	3.295	4.527
FBgn0028532	0.308	0.387	0.05	0.159
FBgn0028533	0.486	0.366	0.502	0.391
FBgn0028538	8.935	7.491	6.997	7.627
FBgn0028540	45.134	50.455	57.155	39.509
FBgn0028541	18.913	17.316	21.213	20.761
FBgn0028542	37.195	30.611	38.592	35.106
FBgn0028543	327.045	363.238	315.835	343.048
FBgn0028546	35.565	37.862	38.489	33.932
FBgn0028550	7.52	5.598	4.982	7.949
FBgn0028554	5.242	5.309	5.42	4.957
FBgn0028560	0.443	5.335	1.53	0.689
FBgn0028561	0.416	1.936	0.714	0.294
FBgn0028561	0.71	1.927	0.293	0.414
FBgn0028563	39.022	31.033	45.512	16.805
FBgn0028567	49.687	4.652	5.298	10.357
FBgn0028569	1.696	0.989	5.65	0.825
FBgn0028570	1.527	1.113	3.974	0.625
FBgn0028572	18.341	14.315	11.697	18.914
FBgn0028572	10.848	16.793	17.517	12.981
FBgn0028572	17.007	13.597	10.958	18.016
FBgn0028573	0.318	0.114	0.357	0.292
FBgn0028577	29.444	26.077	28.514	29.646
FBgn0028577	16.411	14.823	17.193	16.652
FBgn0028577	28.981	26.488	30.161	29.87
FBgn0028577	25.614	29.102	28.343	29.079
FBgn0028577	23.427	26.677	26.55	25.771
FBgn0028577	25.927	29.31	28.351	29.477
FBgn0028579	8.982	10.073	8.925	11.699
FBgn0028582	35.899	34.905	31.09	33.418
FBgn0028582	32.672	33.218	29.28	31.217
FBgn0028582	31.52	33.845	33.527	29.652
FBgn0028582	29.667	33.583	33.02	31.552
FBgn0028582	34.849	36.937	37.802	32.435
FBgn0028582	32.315	30.323	33.757	34.397
FBgn0028582	24.59	23.052	24.042	21.482
FBgn0028582	37.528	36.368	34.748	32.391
FBgn0028583	7.823	17.084	8.112	19.237
FBgn0028622	2.129	6.304	2.65	2.324
FBgn0028644	0.038	0.134	0.234	0.31
FBgn0028645	0.329	0.114	0.505	0.436
FBgn0028646	81.379	147.596	159.155	115.065
FBgn0028646	160.843	88.81	129.511	170.215
FBgn0028646	123.534	84.98	161.421	153.324
FBgn0028647	2.165	2.459	1.628	2.072
FBgn0028648	13.508	13.313	17.858	13.612
FBgn0028658	0.755	0.9	0.931	1.229
FBgn0028662	113.436	146.865	97.99	157.634
FBgn0028668	0.811	0.304	0.333	0.071
FBgn0028669	0.548	0.186	0.387	0.997
FBgn0028670	26.007	63.996	32.833	29.284
FBgn0028671	72.622	73.975	77.359	105.376
FBgn0028671	102.211	71.797	70.662	75.13
FBgn0028671	73.528	74.752	106.463	78.2
FBgn0028671	101.636	74.547	71.239	70.034
FBgn0028671	73.707	72.442	104.747	77.19
FBgn0028671	74.214	69.667	70.844	100.634
FBgn0028671	72.76	74.028	77.465	105.628
FBgn0028671	78.11	106.279	73.448	74.645
FBgn0028675	1.106	0.975	0.883	1.649
FBgn0028684	1441.955	1197.452	1246.801	1383.168
FBgn0028685	103.902	58.039	125.261	73.889
FBgn0028687	68.701	82.417	119.5	139.002
FBgn0028689	123.915	179.158	200.551	101.54
FBgn0028690	43.438	84.845	95.469	62.934
FBgn0028691	122.855	62.314	87.252	154.375
FBgn0028692	62.306	31.099	39.705	57.199
FBgn0028695	46.001	67.305	34.679	60.916
FBgn0028697	1849.62	1505.974	1953.131	1757.679
FBgn0028697	1763.393	1511.074	1855.947	1959.716
FBgn0028697	1548.138	1325.057	1626.612	1723.124
FBgn0028697	2128.563	1833.756	2251.146	2359.346
FBgn0028697	1640.058	1725.872	1824.231	1405.391
FBgn0028700	3.262	3.213	2.21	1.435
FBgn0028703	10.422	10.865	10.559	15.154
FBgn0028703	11.793	16.961	14.568	13.465
FBgn0028703	14.992	12.192	14.011	17.735
FBgn0028703	16.696	14.365	13.226	11.807
FBgn0028703	17.791	15.032	14.047	12.245
FBgn0028704	0.414	0.541	0.578	0.405
FBgn0028704	0.54	0.28	0.205	0.356
FBgn0028704	0.529	0.204	0.337	0.279
FBgn0028704	0.206	0.281	0.534	0.358
FBgn0028708	9.695	10.826	10.083	11.164
FBgn0028708	10.831	10.844	10.853	9.513
FBgn0028717	17.895	14.643	19.588	17.713
FBgn0028717	13.279	16.257	16.006	17.918
FBgn0028734	13.747	13.763	13.2	11.442
FBgn0028734	6.178	6.37	7.915	6.703
FBgn0028734	10.53	11.781	12.612	12.457
FBgn0028734	10.155	10.892	11.702	9.85
FBgn0028737	1242.34	1213.477	1340.949	1462.693
FBgn0028740	0.526	0.361	0.135	0.816
FBgn0028741	12.12	8.694	9.23	8.651
FBgn0028741	9.708	9.847	13.813	10.35
FBgn0028743	1.818	1.82	2.233	2.164
FBgn0028746	26.852	37.142	36.23	47.993
FBgn0028837	19.723	14.786	18.564	20.629
FBgn0028838	0.708	3.764	1.006	0.455
FBgn0028844	4.649	1.624	0.793	0.515
FBgn0028847	1.067	1.059	8.409	2.329
FBgn0028848	1.012	2.321	1.032	8.496
FBgn0028850	1.403	2.333	0.972	7.1
FBgn0028853	0.092	0.429	0	0.287
FBgn0028855	0.171	0	0.498	0.083
FBgn0028855	0.693	0.238	0	0.115
FBgn0028856	0.672	0.754	0.265	0.206
FBgn0028856	0.266	0.674	0.207	0.756
FBgn0028856	0.264	0.671	0.206	0.752
FBgn0028862	0.199	0.397	0.114	0.471
FBgn0028863	0.047	0.145	0.19	0.261
FBgn0028863	0.035	0.219	0.09	0.189
FBgn0028864	0	0.029	0	0
FBgn0028866	0.195	0.05	0.141	0.22
FBgn0028870	3.358	36.786	10.374	3.127
FBgn0028871	0	0.138	0.4	0.201
FBgn0028872	7.813	0.253	0.123	0.286
FBgn0028875	0.233	0.251	0.323	0.057
FBgn0028878	0.515	0.02	0.383	0.31
FBgn0028879	0.271	0.132	0.164	0.44
FBgn0028879	0.138	0.163	0.26	0.45
FBgn0028880	0.641	3.227	0.28	0.18
FBgn0028884	0.35	1.451	0.187	0.218
FBgn0028886	2.123	1.692	1.28	1.643
FBgn0028886	1.691	2.273	1.704	1.307
FBgn0028887	0.052	0.142	0.305	0.218
FBgn0028888	0.179	0.295	0.332	0.073
FBgn0028892	0.557	0.224	1.171	5.485
FBgn0028893	5.281	0.351	0.722	0.2
FBgn0028894	52.269	56.327	46.822	45.905
FBgn0028896	0.893	0.955	0.527	0.68
FBgn0028897	2.302	3.487	2.194	2.075
FBgn0028901	0.212	0.276	0.093	0.957
FBgn0028902	0.714	0.417	0.958	5.717
FBgn0028903	1.335	0.788	8.743	0.625
FBgn0028913	0.906	0.905	3.881	1.382
FBgn0028926	13.083	7.114	8.537	10.197
FBgn0028931	0.664	1.473	1.203	0.787
FBgn0028931	0.648	1.194	0.768	1.437
FBgn0028932	13.278	16.749	15.863	16.68
FBgn0028936	53.267	53.198	50.92	46.8
FBgn0028938	0.812	0.625	0.409	0.146
FBgn0028939	6.77	5.285	9.071	7.311
FBgn0028941	0.814	1.013	5.106	0.752
FBgn0028941	0.987	3.531	0.442	0.75
FBgn0028943	7.195	1.391	2.136	0.812
FBgn0028945	0.109	0.052	0.327	0.449
FBgn0028947	0.121	0	0.313	0.059
FBgn0028948	0.402	0	1.298	0
FBgn0028950	8.453	0.247	0.102	0.912
FBgn0028952	0.213	0.86	0.681	0.722
FBgn0028952	0.697	0.214	0.645	0.866
FBgn0028953	17.89	12.576	13.589	19.481
FBgn0028953	13.772	12.753	18.181	19.741
FBgn0028956	8.96	7.657	11.439	9.407
FBgn0028962	7.624	8.913	9.25	8.88
FBgn0028965	18.534	11.868	17.148	14.372
FBgn0028968	22.9	24.815	23.793	23.259
FBgn0028969	46.68	42.916	46.467	44.981
FBgn0028970	18.334	17.583	19.706	18.723
FBgn0028974	1.324	1.264	1.322	1.343
FBgn0028979	0.892	0.852	1.4	0.791
FBgn0028980	4.159	6.998	5.78	5.127
FBgn0028980	4.473	6.262	7.617	5.203
FBgn0028982	11.152	11.148	10.705	11.639
FBgn0028983	117.375	129.07	104.122	153.258
FBgn0028984	59.452	45.698	61.632	66.399
FBgn0028987	0.653	3.732	1.012	0.699
FBgn0028990	58.986	59.278	83.833	43.956
FBgn0028992	23.982	27.401	31.997	25.486
FBgn0028993	0.203	0.222	0.19	0.271
FBgn0028993	0.214	0.259	0.175	0.234
FBgn0028996	0.247	0.119	0.546	0.278
FBgn0029002	7.981	10.483	8.912	10.37
FBgn0029002	7.021	6.415	8.38	8.283
FBgn0029003	0.547	0.874	0.63	0.823
FBgn0029079	3.013	6.528	5.321	5.55
FBgn0029082	0.352	0.45	0.081	0.307
FBgn0029082	0.28	0.452	0.081	0.354
FBgn0029092	381.888	429.603	510.624	340.245
FBgn0029092	430.151	383.326	339.855	510.694
FBgn0029094	7.871	10.142	8.981	8.247
FBgn0029094	13.179	10.721	11.756	10.228
FBgn0029095	7.895	12.227	13.493	9.597
FBgn0029105	0.421	0.745	0.858	0.744
FBgn0029114	0.55	0.625	1.011	0.281
FBgn0029118	18.939	22.522	16.991	27.235
FBgn0029123	0.365	0.357	0.475	0.357
FBgn0029133	49.099	45.898	53.111	49.509
FBgn0029133	45.759	52.909	48.76	49.246
FBgn0029134	127.335	316.503	270.241	155.168
FBgn0029134	158.253	270.696	128.542	316.175
FBgn0029147	166.669	211.749	203.72	242.63
FBgn0029147	204.575	167.036	242.719	212.339
FBgn0029152	14.164	14.236	14.824	15.512
FBgn0029152	14.826	15.099	16.098	16.515
FBgn0029152	16.111	14.508	14.946	16.233
FBgn0029153	1.423	0.775	0.867	6.746
FBgn0029153	1.404	0.777	0.868	6.759
FBgn0029154	0.463	0.871	4.27	0.596
FBgn0029155	13.82	8.852	10.461	8.031
FBgn0029155	10.108	17.507	9.324	11.942
FBgn0029157	9.475	9.049	9.126	9.927
FBgn0029157	8.854	9.063	9.5	9.138
FBgn0029158	20.885	17.881	16.11	17.081
FBgn0029161	52.865	62.199	55.667	52.529
FBgn0029161	88.076	104.282	88.093	91.369
FBgn0029170	3.402	0.105	0.626	0.366
FBgn0029174	117.805	139.421	205.972	76.236
FBgn0029175	3.868	3.961	3.596	3.942
FBgn0029176	1256.153	1354.666	1067.957	1289.13
FBgn0029176	1308.111	1084.001	1275.685	1375.071
FBgn0029176	1305.052	1081.433	1371.89	1272.664
FBgn0029504	8.951	7.817	6.446	6.392
FBgn0029506	130.365	137.486	88.927	122.901
FBgn0029508	12.05	12.821	9.781	13.025
FBgn0029514	3.542	4.809	4.543	5.166
FBgn0029514	7.991	8.742	9.393	6.354
FBgn0029521	0.223	0.537	0.503	0.502
FBgn0029522	3.188	4.45	4.51	4.798
FBgn0029522	5.381	5.189	5.861	5.777
FBgn0029525	2.936	3.14	2.541	2.654
FBgn0029529	30.694	35.689	24.226	22.438
FBgn0029531	1.135	1.119	1.397	1.357
FBgn0029539	0.313	1.716	6.024	1.204
FBgn0029539	0.307	5.853	1.184	1.476
FBgn0029568	0.026	0.411	0.327	0.113
FBgn0029573	0.996	0.642	1.371	0.899
FBgn0029590	0.311	0.16	0.15	0.361
FBgn0029603	0.831	0.61	0.733	1.459
FBgn0029606	0	0.148	0.344	0.304
FBgn0029642	0.235	0.101	0.469	0.161
FBgn0029643	0.201	0.139	0.135	0.084
FBgn0029646	0.495	0.107	0.221	0.277
FBgn0029647	0	0.136	0.361	0.093
FBgn0029648	78.806	50.151	65.821	105.557
FBgn0029657	0.116	0.372	0.553	0.181
FBgn0029657	0.095	0.152	0.661	0.487
FBgn0029657	0.132	0.452	0.574	0.123
FBgn0029658	0.659	0.596	0.474	3.46
FBgn0029658	0.611	0.676	3.281	0.486
FBgn0029660	0.15	0.257	0.622	0.192
FBgn0029661	0.39	0.278	0.655	2.42
FBgn0029661	0.393	2.377	0.658	0.28
FBgn0029662	0.248	0.659	0.127	0.136
FBgn0029663	0.241	0.109	0.189	0.158
FBgn0029663	0.251	0.119	0.151	0.157
FBgn0029664	11.597	10.026	13.878	13.133
FBgn0029664	13.927	13.155	9.986	11.735
FBgn0029666	1.624	2.602	1.525	1.966
FBgn0029666	3.952	3.367	3.38	3.119
FBgn0029666	1.962	2.596	1.621	1.522
FBgn0029669	0.589	0.071	0.228	0.111
FBgn0029672	3.855	4.669	3.683	4.496
FBgn0029676	6.351	8.297	9.516	8.082
FBgn0029676	0.448	0.791	0.553	0.494
FBgn0029676	6.569	8.517	8.284	9.647
FBgn0029686	0.409	0.324	0.454	0.625
FBgn0029687	39.553	36.346	41.251	41.607
FBgn0029687	36.232	41.154	39.724	42.081
FBgn0029690	0.106	0.097	0.045	0.187
FBgn0029694	0.081	0.111	0.054	0.052
FBgn0029700	4.229	0.551	2.404	0.572
FBgn0029702	0.159	2.364	0.469	0.587
FBgn0029705	0.607	0.483	0.442	3.733
FBgn0029708	0.299	0.471	0.577	0.447
FBgn0029710	4.058	4.165	4.348	4.008
FBgn0029711	5.918	9.382	6.148	6.566
FBgn0029714	9.064	8.512	7.899	7.461
FBgn0029715	52.233	57.08	55.188	50.927
FBgn0029716	0.113	0.163	0	0.204
FBgn0029720	0.088	0.276	0.164	0.384
FBgn0029720	0.532	0.62	0.332	0.309
FBgn0029722	1.402	1.106	0.99	4.958
FBgn0029723	11.523	11.012	12.891	7.774
FBgn0029724	0.202	0.562	0.508	1.52
FBgn0029726	0.513	2.235	0.498	0.08
FBgn0029727	0.219	0.091	0.176	0.212
FBgn0029728	0.363	0.399	0.335	0.361
FBgn0029729	0.153	1.832	0.098	0.263
FBgn0029736	16.883	25.592	17.25	15.586
FBgn0029737	24.288	20.71	21.253	20.792
FBgn0029746	0.259	0.177	0.172	0.119
FBgn0029747	1.686	0.297	0.402	0.179
FBgn0029753	0.666	0.691	4.385	1.47
FBgn0029756	2.254	2.969	2.211	2.241
FBgn0029761	0.535	0.406	0.392	0.662
FBgn0029761	0.559	0.4	0.673	0.409
FBgn0029761	2.419	0.872	1.375	0.852
FBgn0029761	0.88	1.34	0.756	0.706
FBgn0029763	8.122	7.443	10.286	9.456
FBgn0029763	9.542	8.212	10.41	7.533
FBgn0029763	7.307	9.29	8.024	10.132
FBgn0029763	8.289	7.582	9.631	10.487
FBgn0029765	130.811	246.948	204.22	223.458
FBgn0029769	48.924	81.773	39.589	45.633
FBgn0029770	0.243	0.171	0.089	0.235
FBgn0029778	8.243	6.152	8.427	8.887
FBgn0029783	12.626	15.702	15.921	12.573
FBgn0029783	16.797	17.073	13.513	13.459
FBgn0029785	2267.493	2361.573	2310.406	2157.643
FBgn0029789	3.325	3.577	3.687	3.201
FBgn0029795	1.222	0.631	2.698	1.023
FBgn0029795	1.308	0.754	1.734	2.93
FBgn0029798	2.076	1.572	2.338	1.461
FBgn0029801	35.195	57.909	41.861	32.979
FBgn0029807	0.037	0.101	0.012	0.196
FBgn0029809	0.427	0.23	0.063	0.354
FBgn0029810	1.83	1.459	3.326	1.178
FBgn0029818	14.816	17.102	13.297	16.34
FBgn0029819	14.704	11.438	15.919	14.149
FBgn0029822	1.965	1.777	2.223	1.594
FBgn0029822	3.426	3.16	3.398	3.862
FBgn0029823	223.376	139.442	268.37	271.507
FBgn0029824	12.446	10.565	7.677	6.928
FBgn0029826	7.649	1.847	1.469	1.87
FBgn0029828	150.042	120.778	149.605	114.326
FBgn0029834	0.173	0.274	0.19	0.201
FBgn0029834	0.202	0.269	0.163	0.199
FBgn0029835	0.254	0.285	1.269	0.1
FBgn0029835	0.075	0.272	0.746	0.279
FBgn0029836	0.219	0	0.053	0.165
FBgn0029836	0.038	0.112	0.036	0.261
FBgn0029837	0.24	0.278	0.248	0.325
FBgn0029837	0.229	0.279	0.155	0.301
FBgn0029839	0.172	3.26	1.171	0.233
FBgn0029848	0.299	0.258	0.186	0.854
FBgn0029849	22.831	28.528	33.361	30.926
FBgn0029849	35.05	32.466	24.004	29.97
FBgn0029851	0.164	0.299	0.227	0.527
FBgn0029853	16.587	15.347	16	20.063
FBgn0029856	1.499	1.317	1.725	1.428
FBgn0029858	3.608	3.909	3.7	2.979
FBgn0029861	2.823	2.768	2.434	2.29
FBgn0029864	0.188	0.062	0.137	0.11
FBgn0029864	0.064	0.195	0.114	0.141
FBgn0029866	6.187	4.823	6.258	8.256
FBgn0029866	6.211	4.821	8.252	6.164
FBgn0029866	6.655	8.949	4.954	6.957
FBgn0029867	14.991	12.005	12.248	12.985
FBgn0029868	123.721	150.82	150.238	121.932
FBgn0029870	62.891	80.749	80.362	80.174
FBgn0029873	9.609	8.85	8.864	8.553
FBgn0029878	7.982	8.878	8.047	8.619
FBgn0029879	4.113	3.498	4.251	3.689
FBgn0029880	0.061	0.038	0.158	0.357
FBgn0029881	15.885	16.484	12.001	14.894
FBgn0029881	14.745	11.794	15.595	16.277
FBgn0029888	73.76	61.825	60.921	68.881
FBgn0029890	13.474	14.048	10.896	10.934
FBgn0029891	65.744	67.516	69.131	69.597
FBgn0029891	69.248	67.638	69.656	65.837
FBgn0029891	66.048	64.392	68.252	67.931
FBgn0029891	64.43	66.094	68.217	67.939
FBgn0029891	67.129	66.881	63.327	65.035
FBgn0029892	8.002	5.546	6.61	7.338
FBgn0029895	2.197	0.957	1.745	1.124
FBgn0029895	1.5	1.794	1.269	2.672
FBgn0029896	207.876	7.5	6.799	9.381
FBgn0029897	1604.119	1685.65	1744.838	1700.236
FBgn0029898	13.091	13.378	12.186	14.77
FBgn0029899	2.413	2.278	2.671	2.189
FBgn0029903	9.222	9.708	9.421	10.488
FBgn0029903	9.502	10.825	10.019	9.723
FBgn0029903	8.627	8.3	8.346	9.34
FBgn0029906	9.548	8.975	5.636	9.46
FBgn0029907	0.865	0.953	0.887	0.668
FBgn0029911	7.107	7.733	6.871	9.228
FBgn0029912	7.163	6.967	6.678	6.015
FBgn0029914	6.908	8.005	8.626	7.562
FBgn0029914	6.13	7.881	6.912	7.256
FBgn0029922	0.26	0.117	0.25	0.302
FBgn0029925	22.023	22.535	25.162	17.808
FBgn0029928	0.553	0.507	0.416	0.653
FBgn0029929	9.694	11.383	12.792	11.656
FBgn0029930	0.459	0.429	0.444	0.428
FBgn0029931	0.057	0.078	0.263	0.036
FBgn0029932	25.488	27.567	41.069	38.087
FBgn0029935	11.338	10.893	7.214	10.516
FBgn0029936	5.314	4.904	5.031	4.545
FBgn0029939	0.103	0.268	0.083	0.242
FBgn0029939	0.246	0.195	0.091	0.091
FBgn0029939	0.286	0.095	0.118	0.235
FBgn0029941	11.039	10.843	11.095	10.638
FBgn0029941	9.491	9.967	9.695	9.985
FBgn0029942	26.157	27.028	20.689	24.688
FBgn0029944	2.23	1.93	2.681	2.596
FBgn0029946	2.107	1.119	0.83	8.989
FBgn0029950	0.103	0.193	0.256	0.198
FBgn0029951	2.538	0.136	0.619	0.318
FBgn0029952	1.459	1.323	2.12	6.729
FBgn0029962	0.202	0.194	0.214	0.026
FBgn0029964	2.044	0.341	0.743	1.164
FBgn0029966	0.169	0.02	0.184	0.277
FBgn0029966	0.018	0.153	0.251	0.167
FBgn0029970	0.144	0.185	0.446	0.244
FBgn0029971	243.942	213.586	286.553	255.929
FBgn0029971	219.06	211.905	246.58	182.872
FBgn0029979	5.511	8.044	7.777	6.914
FBgn0029987	1.509	0.516	0.567	0.331
FBgn0029989	0.048	0.31	0.952	0.038
FBgn0029990	3924.601	2995.246	2360.22	3460.766
FBgn0029993	0.22	1.045	0.457	0.314
FBgn0029996	37.909	43.156	31.671	39.391
FBgn0029996	38.1	43.229	32.08	40.135
FBgn0029997	1.168	1.106	1.539	1.114
FBgn0030001	0.221	0.121	0.161	0.125
FBgn0030005	2.187	0.737	0.843	0.449
FBgn0030006	11.09	13.257	13.157	10.993
FBgn0030007	21.724	21.951	20.105	21.297
FBgn0030008	1.495	1.779	1.141	1.722
FBgn0030009	0	0	0.166	0.08
FBgn0030010	0.526	0.839	0.462	1.079
FBgn0030014	1.383	1.104	1.017	3.827
FBgn0030016	0.204	0.582	0.583	0.246
FBgn0030017	0.833	0.893	1.192	0.88
FBgn0030018	3.527	4.468	4.356	3.868
FBgn0030018	3.561	4.114	4.246	3.38
FBgn0030026	20.265	25.511	21.998	23.817
FBgn0030027	0.178	0.297	0.434	0.401
FBgn0030028	2.807	1.664	2.431	4.337
FBgn0030029	8.425	8.789	10.416	11.129
FBgn0030030	11.953	7.955	10.275	12.609
FBgn0030034	2.151	2.287	2.817	2.29
FBgn0030035	14.119	12.877	12.062	11.139
FBgn0030038	32.995	34.643	30.038	25.133
FBgn0030040	87.434	89.291	92.797	96.333
FBgn0030040	90.589	93.163	100.337	96.581
FBgn0030041	667.033	185.883	259.041	544.901
FBgn0030048	10.868	9.205	12.409	9.587
FBgn0030049	15.81	22.017	19.489	11.618
FBgn0030049	14.291	10.742	12.692	7.941
FBgn0030049	10.98	14.963	20.848	18.559
FBgn0030049	15.819	19.601	11.583	22.056
FBgn0030050	0.628	0.417	1.149	0.134
FBgn0030051	2.363	1.935	1.923	5.273
FBgn0030052	46.522	43.742	42.838	42.194
FBgn0030052	48.423	45.62	44.612	44.055
FBgn0030052	48.38	45.541	43.972	44.59
FBgn0030055	8.62	9.018	7.179	8.434
FBgn0030056	23.499	26.035	24.669	30.618
FBgn0030056	24.942	32.471	26.631	27.309
FBgn0030060	64.691	64.135	123.396	54.713
FBgn0030060	123.628	64.213	64.77	54.78
FBgn0030060	63.999	54.166	63.477	122.058
FBgn0030060	58.511	68.889	68.963	132.403
FBgn0030061	10.124	10.594	7.555	8.153
FBgn0030065	0.667	0.883	0.926	0.473
FBgn0030065	0.909	0.882	0.473	0.667
FBgn0030065	0.806	0.442	0.628	0.845
FBgn0030065	0.478	0.838	0.681	0.843
FBgn0030066	8.275	7.305	6.574	8.342
FBgn0030071	0.412	0.219	0.057	0.159
FBgn0030077	0.875	0.648	0.532	0.332
FBgn0030082	10.887	8.385	10.869	11.605
FBgn0030087	43.047	49.397	55.887	53.465
FBgn0030087	44.86	50.808	57.965	55.36
FBgn0030087	45.16	51.26	58.488	55.852
FBgn0030087	56.315	58.876	45.313	51.873
FBgn0030088	8.066	7.475	8.431	7.16
FBgn0030089	9.413	8.205	8.489	9.58
FBgn0030089	8.454	9.358	8.139	9.449
FBgn0030089	8.258	9.486	8.554	9.635
FBgn0030090	1.264	1.171	1.231	1.067
FBgn0030092	8.507	8.632	5.193	6.49
FBgn0030096	7.762	7.433	7.209	6.797
FBgn0030097	0.38	0.052	0.049	0
FBgn0030098	0.328	0.106	0.082	1.469
FBgn0030099	14.112	8.718	15.71	10.306
FBgn0030101	23.928	23.726	30.453	24.571
FBgn0030102	3.556	4.389	4.673	4.138
FBgn0030104	0.27	1.202	2.956	0.346
FBgn0030107	0.118	0.152	0.243	0.471
FBgn0030109	17.504	16.387	17.248	18.97
FBgn0030114	8.718	10.823	8.556	10.588
